pro_com_t,wiki
013157,https://it.wikipedia.org/wiki/Montorfano
013159,https://it.wikipedia.org/wiki/Mozzate
013160,https://it.wikipedia.org/wiki/Musso
013161,https://it.wikipedia.org/wiki/Nesso
013163,https://it.wikipedia.org/wiki/Novedrate
013165,https://it.wikipedia.org/wiki/Olgiate_Comasco
013169,https://it.wikipedia.org/wiki/Oltrona_di_San_Mamette
013170,https://it.wikipedia.org/wiki/Orsenigo
013178,https://it.wikipedia.org/wiki/Peglio
013183,https://it.wikipedia.org/wiki/Pianello_del_Lario
013184,https://it.wikipedia.org/wiki/Pigra
013185,https://it.wikipedia.org/wiki/Plesio
013186,https://it.wikipedia.org/wiki/Pognana_Lario
013187,https://it.wikipedia.org/wiki/Ponna
013188,https://it.wikipedia.org/wiki/Ponte_Lambro
013189,https://it.wikipedia.org/wiki/Porlezza
013192,https://it.wikipedia.org/wiki/Proserpio
013193,https://it.wikipedia.org/wiki/Pusiano
013195,https://it.wikipedia.org/wiki/Rezzago
013197,https://it.wikipedia.org/wiki/Rodero
013199,https://it.wikipedia.org/wiki/Ronago
013201,https://it.wikipedia.org/wiki/Rovellasca
013202,https://it.wikipedia.org/wiki/Rovello_Porro
013203,https://it.wikipedia.org/wiki/Sala_Comacina
013204,https://it.wikipedia.org/wiki/San_Bartolomeo_Val_Cavargna
013206,https://it.wikipedia.org/wiki/San_Fermo_della_Battaglia
013207,https://it.wikipedia.org/wiki/San_Nazzaro_Val_Cavargna
013211,https://it.wikipedia.org/wiki/Schignano
013212,https://it.wikipedia.org/wiki/Senna_Comasco
013216,https://it.wikipedia.org/wiki/Sorico
013217,https://it.wikipedia.org/wiki/Sormano
013218,https://it.wikipedia.org/wiki/Stazzona
013222,https://it.wikipedia.org/wiki/Tavernerio
013223,https://it.wikipedia.org/wiki/Torno
013226,https://it.wikipedia.org/wiki/Trezzone
013227,https://it.wikipedia.org/wiki/Turate
013228,https://it.wikipedia.org/wiki/Uggiate-Trevano
013229,https://it.wikipedia.org/wiki/Valbrona
013232,https://it.wikipedia.org/wiki/Valmorea
013233,https://it.wikipedia.org/wiki/Val_Rezzo
013234,https://it.wikipedia.org/wiki/Valsolda
013236,https://it.wikipedia.org/wiki/Veleso
013238,https://it.wikipedia.org/wiki/Veniano
013239,https://it.wikipedia.org/wiki/Vercana
013242,https://it.wikipedia.org/wiki/Vertemate_con_Minoprio
013245,https://it.wikipedia.org/wiki/Villa_Guardia
013246,https://it.wikipedia.org/wiki/Zelbio
013248,https://it.wikipedia.org/wiki/San_Siro
013249,https://it.wikipedia.org/wiki/Gravedona_ed_Uniti
013250,https://it.wikipedia.org/wiki/Bellagio
013251,https://it.wikipedia.org/wiki/Colverde
013252,https://it.wikipedia.org/wiki/Tremezzina
013253,https://it.wikipedia.org/wiki/Alta_Valle_Intelvi
013254,https://it.wikipedia.org/wiki/Centro_Valle_Intelvi
013255,https://it.wikipedia.org/wiki/Solbiate_con_Cagno
014001,https://it.wikipedia.org/wiki/Albaredo_per_San_Marco
014002,https://it.wikipedia.org/wiki/Albosaggia
014003,https://it.wikipedia.org/wiki/Andalo_Valtellino
014004,https://it.wikipedia.org/wiki/Aprica
014005,https://it.wikipedia.org/wiki/Ardenno
014006,https://it.wikipedia.org/wiki/Bema
014007,https://it.wikipedia.org/wiki/Berbenno_di_Valtellina
014008,https://it.wikipedia.org/wiki/Bianzone
014009,https://it.wikipedia.org/wiki/Bormio
014010,https://it.wikipedia.org/wiki/Buglio_in_Monte
014011,https://it.wikipedia.org/wiki/Caiolo
014012,https://it.wikipedia.org/wiki/Campodolcino
014013,https://it.wikipedia.org/wiki/Caspoggio
014014,https://it.wikipedia.org/wiki/Castello_dell'Acqua
014015,https://it.wikipedia.org/wiki/Castione_Andevenno
014016,https://it.wikipedia.org/wiki/Cedrasco
014017,https://it.wikipedia.org/wiki/Cercino
014018,https://it.wikipedia.org/wiki/Chiavenna
014019,https://it.wikipedia.org/wiki/Chiesa_in_Valmalenco
014020,https://it.wikipedia.org/wiki/Chiuro
014021,https://it.wikipedia.org/wiki/Cino
014022,https://it.wikipedia.org/wiki/Civo
014023,https://it.wikipedia.org/wiki/Colorina
014024,https://it.wikipedia.org/wiki/Cosio_Valtellino
014025,https://it.wikipedia.org/wiki/Dazio
014026,https://it.wikipedia.org/wiki/Delebio
014027,https://it.wikipedia.org/wiki/Dubino
014028,https://it.wikipedia.org/wiki/Faedo_Valtellino
014029,https://it.wikipedia.org/wiki/Forcola
014030,https://it.wikipedia.org/wiki/Fusine
014031,https://it.wikipedia.org/wiki/Gerola_Alta
014032,https://it.wikipedia.org/wiki/Gordona
014033,https://it.wikipedia.org/wiki/Grosio
014034,https://it.wikipedia.org/wiki/Grosotto
014035,https://it.wikipedia.org/wiki/Madesimo
014036,https://it.wikipedia.org/wiki/Lanzada
014037,https://it.wikipedia.org/wiki/Livigno
014038,https://it.wikipedia.org/wiki/Lovero
014039,https://it.wikipedia.org/wiki/Mantello
014040,https://it.wikipedia.org/wiki/Mazzo_di_Valtellina
014041,https://it.wikipedia.org/wiki/Mello
014043,https://it.wikipedia.org/wiki/Mese
014044,https://it.wikipedia.org/wiki/Montagna_in_Valtellina
014045,https://it.wikipedia.org/wiki/Morbegno
014046,https://it.wikipedia.org/wiki/Novate_Mezzola
014047,https://it.wikipedia.org/wiki/Pedesina
014048,https://it.wikipedia.org/wiki/Piantedo
014049,https://it.wikipedia.org/wiki/Piateda
014050,https://it.wikipedia.org/wiki/Piuro
014051,https://it.wikipedia.org/wiki/Poggiridenti
014052,https://it.wikipedia.org/wiki/Ponte_in_Valtellina
014053,https://it.wikipedia.org/wiki/Postalesio
014054,https://it.wikipedia.org/wiki/Prata_Camportaccio
014055,https://it.wikipedia.org/wiki/Rasura
014056,https://it.wikipedia.org/wiki/Rogolo
014057,https://it.wikipedia.org/wiki/Samolaco
014058,https://it.wikipedia.org/wiki/San_Giacomo_Filippo
014059,https://it.wikipedia.org/wiki/Sernio
014060,https://it.wikipedia.org/wiki/Sondalo
014061,https://it.wikipedia.org/wiki/Sondrio
014062,https://it.wikipedia.org/wiki/Spriana
014063,https://it.wikipedia.org/wiki/Talamona
014064,https://it.wikipedia.org/wiki/Tartano
014065,https://it.wikipedia.org/wiki/Teglio
014066,https://it.wikipedia.org/wiki/Tirano
014067,https://it.wikipedia.org/wiki/Torre_di_Santa_Maria
014068,https://it.wikipedia.org/wiki/Tovo_di_Sant'Agata
014069,https://it.wikipedia.org/wiki/Traona
014070,https://it.wikipedia.org/wiki/Tresivio
014071,https://it.wikipedia.org/wiki/Valdidentro
014072,https://it.wikipedia.org/wiki/Valdisotto
014073,https://it.wikipedia.org/wiki/Valfurva
014074,https://it.wikipedia.org/wiki/Val_Masino
014075,https://it.wikipedia.org/wiki/Verceia
014076,https://it.wikipedia.org/wiki/Vervio
014077,https://it.wikipedia.org/wiki/Villa_di_Chiavenna
014078,https://it.wikipedia.org/wiki/Villa_di_Tirano
015002,https://it.wikipedia.org/wiki/Abbiategrasso
015005,https://it.wikipedia.org/wiki/Albairate
015007,https://it.wikipedia.org/wiki/Arconate
015009,https://it.wikipedia.org/wiki/Arese
015010,https://it.wikipedia.org/wiki/Arluno
015011,https://it.wikipedia.org/wiki/Assago
015012,https://it.wikipedia.org/wiki/Bareggio
015014,https://it.wikipedia.org/wiki/Basiano
015015,https://it.wikipedia.org/wiki/Basiglio
015016,https://it.wikipedia.org/wiki/Bellinzago_Lombardo
015019,https://it.wikipedia.org/wiki/Bernate_Ticino
015022,https://it.wikipedia.org/wiki/Besate
015024,https://it.wikipedia.org/wiki/Binasco
015026,https://it.wikipedia.org/wiki/Boffalora_sopra_Ticino
015027,https://it.wikipedia.org/wiki/Bollate
015032,https://it.wikipedia.org/wiki/Bresso
015035,https://it.wikipedia.org/wiki/Bubbiano
015036,https://it.wikipedia.org/wiki/Buccinasco
015038,https://it.wikipedia.org/wiki/Buscate
015040,https://it.wikipedia.org/wiki/Bussero
015041,https://it.wikipedia.org/wiki/Busto_Garolfo
015042,https://it.wikipedia.org/wiki/Calvignasco
015044,https://it.wikipedia.org/wiki/Cambiago
015046,https://it.wikipedia.org/wiki/Canegrate
015050,https://it.wikipedia.org/wiki/Carpiano
015051,https://it.wikipedia.org/wiki/Carugate
015055,https://it.wikipedia.org/wiki/Casarile
015058,https://it.wikipedia.org/wiki/Casorezzo
015059,https://it.wikipedia.org/wiki/Cassano_d'Adda
015060,https://it.wikipedia.org/wiki/Cassina_de'_Pecchi
015061,https://it.wikipedia.org/wiki/Cassinetta_di_Lugagnano
015062,https://it.wikipedia.org/wiki/Castano_Primo
015070,https://it.wikipedia.org/wiki/Cernusco_sul_Naviglio
015071,https://it.wikipedia.org/wiki/Cerro_al_Lambro
015072,https://it.wikipedia.org/wiki/Cerro_Maggiore
015074,https://it.wikipedia.org/wiki/Cesano_Boscone
015076,https://it.wikipedia.org/wiki/Cesate
015077,https://it.wikipedia.org/wiki/Cinisello_Balsamo
015078,https://it.wikipedia.org/wiki/Cisliano
015081,https://it.wikipedia.org/wiki/Cologno_Monzese
015082,https://it.wikipedia.org/wiki/Colturano
015085,https://it.wikipedia.org/wiki/Corbetta
015086,https://it.wikipedia.org/wiki/Cormano
015087,https://it.wikipedia.org/wiki/Cornaredo
015093,https://it.wikipedia.org/wiki/Corsico
015096,https://it.wikipedia.org/wiki/Cuggiono
015097,https://it.wikipedia.org/wiki/Cusago
015098,https://it.wikipedia.org/wiki/Cusano_Milanino
015099,https://it.wikipedia.org/wiki/Dairago
015101,https://it.wikipedia.org/wiki/Dresano
015103,https://it.wikipedia.org/wiki/Gaggiano
015105,https://it.wikipedia.org/wiki/Garbagnate_Milanese
015106,https://it.wikipedia.org/wiki/Gessate
015108,https://it.wikipedia.org/wiki/Gorgonzola
015110,https://it.wikipedia.org/wiki/Grezzago
015112,https://it.wikipedia.org/wiki/Gudo_Visconti
015113,https://it.wikipedia.org/wiki/Inveruno
015114,https://it.wikipedia.org/wiki/Inzago
015115,https://it.wikipedia.org/wiki/Lacchiarella
015116,https://it.wikipedia.org/wiki/Lainate
015118,https://it.wikipedia.org/wiki/Legnano
015122,https://it.wikipedia.org/wiki/Liscate
015125,https://it.wikipedia.org/wiki/Locate_di_Triulzi
015130,https://it.wikipedia.org/wiki/Magenta
015131,https://it.wikipedia.org/wiki/Magnago
015134,https://it.wikipedia.org/wiki/Marcallo_con_Casone
015136,https://it.wikipedia.org/wiki/Masate
015139,https://it.wikipedia.org/wiki/Mediglia
015140,https://it.wikipedia.org/wiki/Melegnano
015142,https://it.wikipedia.org/wiki/Melzo
015144,https://it.wikipedia.org/wiki/Mesero
015146,https://it.wikipedia.org/wiki/Milano
015150,https://it.wikipedia.org/wiki/Morimondo
015151,https://it.wikipedia.org/wiki/Motta_Visconti
015154,https://it.wikipedia.org/wiki/Nerviano
015155,https://it.wikipedia.org/wiki/Nosate
015157,https://it.wikipedia.org/wiki/Novate_Milanese
015158,https://it.wikipedia.org/wiki/Noviglio
015159,https://it.wikipedia.org/wiki/Opera
015164,https://it.wikipedia.org/wiki/Ossona
015165,https://it.wikipedia.org/wiki/Ozzero
015166,https://it.wikipedia.org/wiki/Paderno_Dugnano
015167,https://it.wikipedia.org/wiki/Pantigliate
015168,https://it.wikipedia.org/wiki/Parabiago
015169,https://it.wikipedia.org/wiki/Paullo
015170,https://it.wikipedia.org/wiki/Pero
015171,https://it.wikipedia.org/wiki/Peschiera_Borromeo
015172,https://it.wikipedia.org/wiki/Pessano_con_Bornago
015173,https://it.wikipedia.org/wiki/Pieve_Emanuele
015175,https://it.wikipedia.org/wiki/Pioltello
015176,https://it.wikipedia.org/wiki/Pogliano_Milanese
015177,https://it.wikipedia.org/wiki/Pozzo_d'Adda
015178,https://it.wikipedia.org/wiki/Pozzuolo_Martesana
015179,https://it.wikipedia.org/wiki/Pregnana_Milanese
015181,https://it.wikipedia.org/wiki/Rescaldina
015182,https://it.wikipedia.org/wiki/Rho
015183,https://it.wikipedia.org/wiki/Robecchetto_con_Induno
015184,https://it.wikipedia.org/wiki/Robecco_sul_Naviglio
015185,https://it.wikipedia.org/wiki/Rodano
015188,https://it.wikipedia.org/wiki/Rosate
015189,https://it.wikipedia.org/wiki/Rozzano
015191,https://it.wikipedia.org/wiki/San_Colombano_al_Lambro
015192,https://it.wikipedia.org/wiki/San_Donato_Milanese
015194,https://it.wikipedia.org/wiki/San_Giorgio_su_Legnano
015195,https://it.wikipedia.org/wiki/San_Giuliano_Milanese
015200,https://it.wikipedia.org/wiki/Santo_Stefano_Ticino
015201,https://it.wikipedia.org/wiki/San_Vittore_Olona
015202,https://it.wikipedia.org/wiki/San_Zenone_al_Lambro
015204,https://it.wikipedia.org/wiki/Sedriano
015205,https://it.wikipedia.org/wiki/Segrate
015206,https://it.wikipedia.org/wiki/Senago
015209,https://it.wikipedia.org/wiki/Sesto_San_Giovanni
015210,https://it.wikipedia.org/wiki/Settala
015211,https://it.wikipedia.org/wiki/Settimo_Milanese
015213,https://it.wikipedia.org/wiki/Solaro
015219,https://it.wikipedia.org/wiki/Trezzano_Rosa
015220,https://it.wikipedia.org/wiki/Trezzano_sul_Naviglio
015221,https://it.wikipedia.org/wiki/Trezzo_sull'Adda
015222,https://it.wikipedia.org/wiki/Tribiano
015224,https://it.wikipedia.org/wiki/Truccazzano
015226,https://it.wikipedia.org/wiki/Turbigo
015229,https://it.wikipedia.org/wiki/Vanzago
015230,https://it.wikipedia.org/wiki/Vaprio_d'Adda
015236,https://it.wikipedia.org/wiki/Vernate
015237,https://it.wikipedia.org/wiki/Vignate
015242,https://it.wikipedia.org/wiki/Vimodrone
015243,https://it.wikipedia.org/wiki/Vittuone
015244,https://it.wikipedia.org/wiki/Vizzolo_Predabissi
015247,https://it.wikipedia.org/wiki/Zibido_San_Giacomo
015248,https://it.wikipedia.org/wiki/Villa_Cortese
015249,https://it.wikipedia.org/wiki/Vanzaghello
015250,https://it.wikipedia.org/wiki/Baranzate
015251,https://it.wikipedia.org/wiki/Vermezzo_con_Zelo
016001,https://it.wikipedia.org/wiki/Adrara_San_Martino
016002,https://it.wikipedia.org/wiki/Adrara_San_Rocco
016003,https://it.wikipedia.org/wiki/Albano_Sant'Alessandro
016004,https://it.wikipedia.org/wiki/Albino
016005,https://it.wikipedia.org/wiki/Almè
016006,https://it.wikipedia.org/wiki/Almenno_San_Bartolomeo
016007,https://it.wikipedia.org/wiki/Almenno_San_Salvatore
016008,https://it.wikipedia.org/wiki/Alzano_Lombardo
016009,https://it.wikipedia.org/wiki/Ambivere
016010,https://it.wikipedia.org/wiki/Antegnate
016011,https://it.wikipedia.org/wiki/Arcene
016012,https://it.wikipedia.org/wiki/Ardesio
016013,https://it.wikipedia.org/wiki/Arzago_d'Adda
016014,https://it.wikipedia.org/wiki/Averara
016015,https://it.wikipedia.org/wiki/Aviatico
016016,https://it.wikipedia.org/wiki/Azzano_San_Paolo
016017,https://it.wikipedia.org/wiki/Azzone
016018,https://it.wikipedia.org/wiki/Bagnatica
016019,https://it.wikipedia.org/wiki/Barbata
016020,https://it.wikipedia.org/wiki/Bariano
016021,https://it.wikipedia.org/wiki/Barzana
016022,https://it.wikipedia.org/wiki/Bedulita
016023,https://it.wikipedia.org/wiki/Berbenno
016024,https://it.wikipedia.org/wiki/Bergamo
016025,https://it.wikipedia.org/wiki/Berzo_San_Fermo
016026,https://it.wikipedia.org/wiki/Bianzano
016027,https://it.wikipedia.org/wiki/Blello
016028,https://it.wikipedia.org/wiki/Bolgare
016029,https://it.wikipedia.org/wiki/Boltiere
016030,https://it.wikipedia.org/wiki/Bonate_Sopra
016031,https://it.wikipedia.org/wiki/Bonate_Sotto
016032,https://it.wikipedia.org/wiki/Borgo_di_Terzo
016033,https://it.wikipedia.org/wiki/Bossico
016034,https://it.wikipedia.org/wiki/Bottanuco
016035,https://it.wikipedia.org/wiki/Bracca
016036,https://it.wikipedia.org/wiki/Branzi
016037,https://it.wikipedia.org/wiki/Brembate
016038,https://it.wikipedia.org/wiki/Brembate_di_Sopra
016040,https://it.wikipedia.org/wiki/Brignano_Gera_d'Adda
016041,https://it.wikipedia.org/wiki/Brumano
016042,https://it.wikipedia.org/wiki/Brusaporto
016043,https://it.wikipedia.org/wiki/Calcinate
016044,https://it.wikipedia.org/wiki/Calcio
016046,https://it.wikipedia.org/wiki/Calusco_d'Adda
016047,https://it.wikipedia.org/wiki/Calvenzano
016048,https://it.wikipedia.org/wiki/Camerata_Cornello
016049,https://it.wikipedia.org/wiki/Canonica_d'Adda
016050,https://it.wikipedia.org/wiki/Capizzone
016051,https://it.wikipedia.org/wiki/Capriate_San_Gervasio
016052,https://it.wikipedia.org/wiki/Caprino_Bergamasco
016053,https://it.wikipedia.org/wiki/Caravaggio
016055,https://it.wikipedia.org/wiki/Carobbio_degli_Angeli
016056,https://it.wikipedia.org/wiki/Carona
016057,https://it.wikipedia.org/wiki/Carvico
016058,https://it.wikipedia.org/wiki/Casazza
016059,https://it.wikipedia.org/wiki/Casirate_d'Adda
016060,https://it.wikipedia.org/wiki/Casnigo
016061,https://it.wikipedia.org/wiki/Cassiglio
016062,https://it.wikipedia.org/wiki/Castelli_Calepio
016063,https://it.wikipedia.org/wiki/Castel_Rozzone
016064,https://it.wikipedia.org/wiki/Castione_della_Presolana
016065,https://it.wikipedia.org/wiki/Castro
016066,https://it.wikipedia.org/wiki/Cavernago
016067,https://it.wikipedia.org/wiki/Cazzano_Sant'Andrea
016068,https://it.wikipedia.org/wiki/Cenate_Sopra
016069,https://it.wikipedia.org/wiki/Cenate_Sotto
016070,https://it.wikipedia.org/wiki/Cene
016071,https://it.wikipedia.org/wiki/Cerete
016072,https://it.wikipedia.org/wiki/Chignolo_d'Isola
016073,https://it.wikipedia.org/wiki/Chiuduno
016074,https://it.wikipedia.org/wiki/Cisano_Bergamasco
016075,https://it.wikipedia.org/wiki/Ciserano
016076,https://it.wikipedia.org/wiki/Cividate_al_Piano
016077,https://it.wikipedia.org/wiki/Clusone
016078,https://it.wikipedia.org/wiki/Colere
016079,https://it.wikipedia.org/wiki/Cologno_al_Serio
016080,https://it.wikipedia.org/wiki/Colzate
016081,https://it.wikipedia.org/wiki/Comun_Nuovo
016082,https://it.wikipedia.org/wiki/Corna_Imagna
016083,https://it.wikipedia.org/wiki/Cortenuova
016084,https://it.wikipedia.org/wiki/Costa_di_Mezzate
016085,https://it.wikipedia.org/wiki/Costa_Valle_Imagna
016086,https://it.wikipedia.org/wiki/Costa_Volpino
016087,https://it.wikipedia.org/wiki/Covo
016088,https://it.wikipedia.org/wiki/Credaro
016089,https://it.wikipedia.org/wiki/Curno
016090,https://it.wikipedia.org/wiki/Cusio
016091,https://it.wikipedia.org/wiki/Dalmine
016092,https://it.wikipedia.org/wiki/Dossena
016093,https://it.wikipedia.org/wiki/Endine_Gaiano
016094,https://it.wikipedia.org/wiki/Entratico
016096,https://it.wikipedia.org/wiki/Fara_Gera_d'Adda
016097,https://it.wikipedia.org/wiki/Fara_Olivana_con_Sola
016098,https://it.wikipedia.org/wiki/Filago
016099,https://it.wikipedia.org/wiki/Fino_del_Monte
016100,https://it.wikipedia.org/wiki/Fiorano_al_Serio
016101,https://it.wikipedia.org/wiki/Fontanella
016102,https://it.wikipedia.org/wiki/Fonteno
016103,https://it.wikipedia.org/wiki/Foppolo
016104,https://it.wikipedia.org/wiki/Foresto_Sparso
016105,https://it.wikipedia.org/wiki/Fornovo_San_Giovanni
016106,https://it.wikipedia.org/wiki/Fuipiano_Valle_Imagna
016107,https://it.wikipedia.org/wiki/Gandellino
016108,https://it.wikipedia.org/wiki/Gandino
016109,https://it.wikipedia.org/wiki/Gandosso
016110,https://it.wikipedia.org/wiki/Gaverina_Terme
016111,https://it.wikipedia.org/wiki/Gazzaniga
016113,https://it.wikipedia.org/wiki/Ghisalba
016114,https://it.wikipedia.org/wiki/Gorlago
016115,https://it.wikipedia.org/wiki/Gorle
016116,https://it.wikipedia.org/wiki/Gorno
016117,https://it.wikipedia.org/wiki/Grassobbio
016118,https://it.wikipedia.org/wiki/Gromo
016119,https://it.wikipedia.org/wiki/Grone
016120,https://it.wikipedia.org/wiki/Grumello_del_Monte
016121,https://it.wikipedia.org/wiki/Isola_di_Fondra
016122,https://it.wikipedia.org/wiki/Isso
016123,https://it.wikipedia.org/wiki/Lallio
016124,https://it.wikipedia.org/wiki/Leffe
016125,https://it.wikipedia.org/wiki/Lenna
016126,https://it.wikipedia.org/wiki/Levate
016127,https://it.wikipedia.org/wiki/Locatello
016128,https://it.wikipedia.org/wiki/Lovere
016129,https://it.wikipedia.org/wiki/Lurano
016130,https://it.wikipedia.org/wiki/Luzzana
016131,https://it.wikipedia.org/wiki/Madone
016132,https://it.wikipedia.org/wiki/Mapello
016133,https://it.wikipedia.org/wiki/Martinengo
016134,https://it.wikipedia.org/wiki/Mezzoldo
016135,https://it.wikipedia.org/wiki/Misano_di_Gera_d'Adda
016136,https://it.wikipedia.org/wiki/Moio_de'_Calvi
016137,https://it.wikipedia.org/wiki/Monasterolo_del_Castello
016139,https://it.wikipedia.org/wiki/Montello
016140,https://it.wikipedia.org/wiki/Morengo
016141,https://it.wikipedia.org/wiki/Mornico_al_Serio
016142,https://it.wikipedia.org/wiki/Mozzanica
016143,https://it.wikipedia.org/wiki/Mozzo
016144,https://it.wikipedia.org/wiki/Nembro
016145,https://it.wikipedia.org/wiki/Olmo_al_Brembo
016146,https://it.wikipedia.org/wiki/Oltre_il_Colle
016147,https://it.wikipedia.org/wiki/Oltressenda_Alta
016148,https://it.wikipedia.org/wiki/Oneta
016149,https://it.wikipedia.org/wiki/Onore
016150,https://it.wikipedia.org/wiki/Orio_al_Serio
016151,https://it.wikipedia.org/wiki/Ornica
016152,https://it.wikipedia.org/wiki/Osio_Sopra
016153,https://it.wikipedia.org/wiki/Osio_Sotto
016154,https://it.wikipedia.org/wiki/Pagazzano
016155,https://it.wikipedia.org/wiki/Paladina
016156,https://it.wikipedia.org/wiki/Palazzago
016157,https://it.wikipedia.org/wiki/Palosco
016158,https://it.wikipedia.org/wiki/Parre
016159,https://it.wikipedia.org/wiki/Parzanica
016160,https://it.wikipedia.org/wiki/Pedrengo
016161,https://it.wikipedia.org/wiki/Peia
016162,https://it.wikipedia.org/wiki/Pianico
016163,https://it.wikipedia.org/wiki/Piario
016164,https://it.wikipedia.org/wiki/Piazza_Brembana
016165,https://it.wikipedia.org/wiki/Piazzatorre
016166,https://it.wikipedia.org/wiki/Piazzolo
016167,https://it.wikipedia.org/wiki/Pognano
016168,https://it.wikipedia.org/wiki/Ponte_Nossa
016169,https://it.wikipedia.org/wiki/Ponteranica
016170,https://it.wikipedia.org/wiki/Ponte_San_Pietro
016171,https://it.wikipedia.org/wiki/Pontida
016172,https://it.wikipedia.org/wiki/Pontirolo_Nuovo
016173,https://it.wikipedia.org/wiki/Pradalunga
016174,https://it.wikipedia.org/wiki/Predore
016175,https://it.wikipedia.org/wiki/Premolo
016176,https://it.wikipedia.org/wiki/Presezzo
016177,https://it.wikipedia.org/wiki/Pumenengo
016178,https://it.wikipedia.org/wiki/Ranica
016179,https://it.wikipedia.org/wiki/Ranzanico
016180,https://it.wikipedia.org/wiki/Riva_di_Solto
016182,https://it.wikipedia.org/wiki/Rogno
016183,https://it.wikipedia.org/wiki/Romano_di_Lombardia
016184,https://it.wikipedia.org/wiki/Roncobello
016185,https://it.wikipedia.org/wiki/Roncola
016186,https://it.wikipedia.org/wiki/Rota_d'Imagna
016187,https://it.wikipedia.org/wiki/Rovetta
016188,https://it.wikipedia.org/wiki/San_Giovanni_Bianco
016189,https://it.wikipedia.org/wiki/San_Paolo_d'Argon
016190,https://it.wikipedia.org/wiki/San_Pellegrino_Terme
016191,https://it.wikipedia.org/wiki/Santa_Brigida
016193,https://it.wikipedia.org/wiki/Sarnico
016194,https://it.wikipedia.org/wiki/Scanzorosciate
016195,https://it.wikipedia.org/wiki/Schilpario
016196,https://it.wikipedia.org/wiki/Sedrina
016197,https://it.wikipedia.org/wiki/Selvino
016198,https://it.wikipedia.org/wiki/Seriate
016199,https://it.wikipedia.org/wiki/Serina
016200,https://it.wikipedia.org/wiki/Solto_Collina
016201,https://it.wikipedia.org/wiki/Songavazzo
016202,https://it.wikipedia.org/wiki/Sorisole
016203,https://it.wikipedia.org/wiki/Sotto_il_Monte_Giovanni_XXIII
016204,https://it.wikipedia.org/wiki/Sovere
016205,https://it.wikipedia.org/wiki/Spinone_al_Lago
016206,https://it.wikipedia.org/wiki/Spirano
016207,https://it.wikipedia.org/wiki/Stezzano
016208,https://it.wikipedia.org/wiki/Strozza
016209,https://it.wikipedia.org/wiki/Suisio
016210,https://it.wikipedia.org/wiki/Taleggio
016211,https://it.wikipedia.org/wiki/Tavernola_Bergamasca
016212,https://it.wikipedia.org/wiki/Telgate
016213,https://it.wikipedia.org/wiki/Terno_d'Isola
016214,https://it.wikipedia.org/wiki/Torre_Boldone
016215,https://it.wikipedia.org/wiki/Torre_de'_Busi
016216,https://it.wikipedia.org/wiki/Torre_de'_Roveri
016217,https://it.wikipedia.org/wiki/Torre_Pallavicina
016218,https://it.wikipedia.org/wiki/Trescore_Balneario
016219,https://it.wikipedia.org/wiki/Treviglio
016220,https://it.wikipedia.org/wiki/Treviolo
016221,https://it.wikipedia.org/wiki/Ubiale_Clanezzo
016222,https://it.wikipedia.org/wiki/Urgnano
016223,https://it.wikipedia.org/wiki/Valbondione
016224,https://it.wikipedia.org/wiki/Valbrembo
016225,https://it.wikipedia.org/wiki/Valgoglio
016226,https://it.wikipedia.org/wiki/Valleve
016227,https://it.wikipedia.org/wiki/Valnegra
016229,https://it.wikipedia.org/wiki/Valtorta
016230,https://it.wikipedia.org/wiki/Vedeseta
016232,https://it.wikipedia.org/wiki/Verdellino
016233,https://it.wikipedia.org/wiki/Verdello
016234,https://it.wikipedia.org/wiki/Vertova
016235,https://it.wikipedia.org/wiki/Viadanica
016236,https://it.wikipedia.org/wiki/Vigano_San_Martino
016237,https://it.wikipedia.org/wiki/Vigolo
016238,https://it.wikipedia.org/wiki/Villa_d'Adda
016239,https://it.wikipedia.org/wiki/Villa_d'Almè
016240,https://it.wikipedia.org/wiki/Villa_di_Serio
016241,https://it.wikipedia.org/wiki/Villa_d'Ogna
016242,https://it.wikipedia.org/wiki/Villongo
016243,https://it.wikipedia.org/wiki/Vilminore_di_Scalve
016244,https://it.wikipedia.org/wiki/Zandobbio
016245,https://it.wikipedia.org/wiki/Zanica
016246,https://it.wikipedia.org/wiki/Zogno
016247,https://it.wikipedia.org/wiki/Costa_Serina
016248,https://it.wikipedia.org/wiki/Algua
016249,https://it.wikipedia.org/wiki/Cornalba
016250,https://it.wikipedia.org/wiki/Medolago
016251,https://it.wikipedia.org/wiki/Solza
016252,https://it.wikipedia.org/wiki/Sant'Omobono_Terme
016253,https://it.wikipedia.org/wiki/Val_Brembilla
017001,https://it.wikipedia.org/wiki/Acquafredda
017002,https://it.wikipedia.org/wiki/Adro
017003,https://it.wikipedia.org/wiki/Agnosine
017004,https://it.wikipedia.org/wiki/Alfianello
017005,https://it.wikipedia.org/wiki/Anfo
017006,https://it.wikipedia.org/wiki/Angolo_Terme
017007,https://it.wikipedia.org/wiki/Artogne
017008,https://it.wikipedia.org/wiki/Azzano_Mella
017009,https://it.wikipedia.org/wiki/Bagnolo_Mella
017010,https://it.wikipedia.org/wiki/Bagolino
017011,https://it.wikipedia.org/wiki/Barbariga
017012,https://it.wikipedia.org/wiki/Barghe
017013,https://it.wikipedia.org/wiki/Bassano_Bresciano
017014,https://it.wikipedia.org/wiki/Bedizzole
017015,https://it.wikipedia.org/wiki/Berlingo
017016,https://it.wikipedia.org/wiki/Berzo_Demo
